,price,price_log,sqft_above,sqft_above_log,sqft_lot,sqft_lot_log,sqft_living15,sqft_living15_log,sqft_lot15,age,bedrooms,bathrooms,floors,water_1.0,base_1.0,reno_1.0,cond_2.0,cond_3.0,cond_4.0,cond_5.0,zip_A,zip_B,zip_C,zip_D,zip_E,zip_F,zip_G,zip_H,zip_I
14939,1500000.0,14.22097566607244,3270,8.0925452638913,12240,9.412464556066316,2980,7.9996785794994505,12800,25,5,3.5,2.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6443,900000.0,13.710150042306449,1770,7.478734825567875,7215,8.88391747120797,2180,7.687080155783135,8931,35,3,3.25,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
19251,302000.0,12.618182296357007,890,6.7912214627261855,5000,8.517193191416238,1160,7.05617528410041,5000,68,2,1.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8935,235000.0,12.367340793126296,720,6.579251212010101,6321,8.751632702472298,920,6.824373670043086,5684,75,2,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5494,365000.0,12.80765263256463,910,6.813444599510896,8336,9.028338763993148,1610,7.383989457978509,7847,69,2,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18293,543200.0,13.205232855226624,1970,7.585788821732034,15600,9.655026193237628,2520,7.832014180505469,7797,75,6,2.25,1.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10798,175000.0,12.072541252905651,1030,6.937314081223682,8395,9.035391569511642,1370,7.222566018822171,9380,55,3,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13579,230000.0,12.345834587905333,1900,7.549609165154532,9630,9.172638504792172,2010,7.605890001053122,9630,48,3,1.5,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2334,328000.0,12.70076888736628,1990,7.595889917718538,3980,8.289037098278483,1990,7.595889917718538,4373,13,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9863,311000.0,12.647548191161372,1780,7.484368643286131,5822,8.669399124305569,1990,7.595889917718538,4092,14,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13847,898000.0,13.707925347284336,2580,7.855544677915663,11060,9.311090275076326,2580,7.855544677915663,13868,51,3,2.25,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9996,950000.0,13.764217263576723,2620,7.8709295967551425,10920,9.298351249298896,2370,7.7706452341291765,11907,50,4,2.25,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13601,310000.0,12.644327576461329,2440,7.799753318287247,7093,8.866863661202087,1860,7.528331766707247,6072,16,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2295,342000.0,12.742566016044742,2300,7.7406644019172415,6448,8.771525284186465,1860,7.528331766707247,5872,14,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
128,822500.0,13.620103761621664,1720,7.450079569807499,4960,8.509161019718974,1700,7.438383530044307,4960,89,5,3.5,2.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17382,780000.0,13.567049198665774,2140,7.668561108015897,3000,8.006367567650246,1430,7.265429723253953,4712,110,3,2.25,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13075,875000.0,13.681979165339751,1400,7.24422751560335,6000,8.699514748210191,1580,7.365180126021013,3720,94,4,2.0,1.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3495,967000.0,13.781953774435431,1860,7.528331766707247,4356,8.37930948405285,1860,7.528331766707247,4356,98,4,3.25,2.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
16855,813500.0,13.60910120564123,2220,7.705262474866325,15520,9.64988479373721,2500,7.824046010856292,13300,51,4,2.0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12557,710000.0,13.473020249017498,1650,7.408530566894626,10250,9.235032984566555,2400,7.783224016336037,10250,52,3,1.75,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3741,740000.0,13.514405465180353,1570,7.358830898342354,10250,9.235032984566555,2320,7.749322464660356,10250,56,6,2.25,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3178,285000.0,12.560244459250788,1940,7.570443252057374,9874,9.197660318818809,1860,7.528331766707247,8875,25,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17256,274950.0,12.52434454193596,1320,7.1853870155804165,7415,8.911260254572033,1650,7.408530566894626,8585,28,3,1.75,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6518,254000.0,12.445089546000673,1660,7.414572881350589,8188,9.01042494678118,1660,7.414572881350589,7000,27,3,2.25,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8197,269950.0,12.505992035646432,1610,7.383989457978509,7187,8.880029117468442,1640,7.402451520818244,7194,27,3,2.25,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1300,285000.0,12.560244459250788,1900,7.549609165154532,7194,8.881002624255569,1690,7.432483807917119,7194,27,4,3.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10861,291000.0,12.581078546153629,1580,7.365180126021013,6633,8.799812469525556,1590,7.371489295214277,6633,31,4,2.5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17776,296500.0,12.599802497419917,1770,7.478734825567875,6033,8.704999678440762,1590,7.371489295214277,6510,28,3,2.5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12687,515000.0,13.151922179645874,2600,7.8632667240095735,4506,8.41316512099219,2600,7.8632667240095735,4658,12,3,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15194,155000.0,11.951180395901384,970,6.877296071497429,8400,9.035986984831405,1230,7.114769448366463,8400,49,3,1.5,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15460,225900.0,12.327847702456095,1010,6.917705609835305,8800,9.082507000466299,1290,7.162397497355718,8470,52,3,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12646,158000.0,11.970350312009105,990,6.897704943128636,8925,9.09661160664784,1360,7.215239978730097,8625,53,3,1.5,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
788,232500.0,12.356645504009547,1140,7.038783541388542,9887,9.198976041897133,1410,7.251344983372214,9936,46,3,1.5,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5178,220000.0,12.301382825334498,1260,7.138866999945524,7680,8.946374826141717,2000,7.600902459542082,7740,56,3,1.75,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18965,950000.0,13.764217263576723,3820,8.24800570160062,15293,9.635150486348124,2790,7.933796874815411,7142,12,4,3.25,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21037,775900.0,13.561778924882042,2700,7.90100705199242,5764,8.659386957119413,3270,8.0925452638913,14700,1,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20209,895900.0,13.70558407858567,2790,7.933796874815411,4983,8.513787398281405,3270,8.0925452638913,14700,1,4,3.5,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3338,865000.0,13.670484785914017,1610,7.383989457978509,4725,8.460622839927844,1280,7.154615356913663,4725,68,3,1.75,2.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
15169,376000.0,12.837344422372032,1150,7.047517221357296,4000,8.294049640102028,1150,7.047517221357296,4288,68,2,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3040,362000.0,12.799399490807907,890,6.7912214627261855,211576,12.262339550983476,1670,7.4205789054108005,217364,19,1,1.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
17024,838000.0,13.63877337946422,3310,8.104703468371108,42998,10.668908881966093,3350,8.116715624819111,42847,14,4,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2119,594000.0,13.294634598344782,2080,7.640123172695364,70567,11.164317892109255,3730,8.224163512637862,43560,25,3,2.25,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14531,1230000.0,14.0225247273486,3420,8.13739583005665,79279,11.280728555402623,4240,8.352318548226004,40500,25,3,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13934,350000.0,12.765688433465597,2190,7.691656822810547,3850,8.25582842728183,1900,7.549609165154532,3850,9,4,2.25,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21201,391000.0,12.876462838967504,2190,7.691656822810547,3850,8.25582842728183,2190,7.691656822810547,3980,9,4,2.25,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21388,353000.0,12.774223335915433,1900,7.549609165154532,3800,8.242756345714477,1950,7.575584651557793,3800,9,3,2.25,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20443,378000.0,12.842649474601725,1536,7.336936913707618,2491,7.820439515262181,1420,7.258412150595307,1156,8,3,2.5,3.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20566,344000.0,12.748396936355535,1232,7.116394144093465,1130,7.029972911706386,1232,7.116394144093465,1202,8,3,2.5,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19962,358000.0,12.788288265382837,1360,7.215239978730097,1442,7.273786317844895,1500,7.313220387090301,1200,9,3,3.25,3.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2770,960000.0,13.77468856344402,2820,7.944492163932159,16305,9.69922708822342,4330,8.373322820996535,18741,12,5,3.5,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18910,225000.0,12.323855681186558,1396,7.241366283322318,111949,11.625798689427826,2020,7.61085279039525,111949,75,2,1.0,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
10803,875000.0,13.681979165339751,3210,8.07402621612406,18741,9.838468916161679,3880,8.263590432617319,37328,10,5,4.25,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12954,487000.0,13.096019402064726,1430,7.265429723253953,12632,9.443988555935478,1750,7.4673710669175595,10350,56,3,1.75,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10089,550000.0,13.217673557208654,1280,7.154615356913663,7290,8.894258825002703,1820,7.506591780070841,6174,65,2,1.75,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19027,690000.0,13.444446876573442,980,6.887552571664617,6428,8.768418726857403,1760,7.473069088032197,6004,73,3,2.0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12576,469775.0,13.060009135657353,1030,6.937314081223682,7020,8.856518497019858,2090,7.644919344958857,6600,73,2,1.75,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10121,860000.0,13.664687668229691,3740,8.226840890408578,32417,10.386438255536065,3180,8.064636475774222,32417,15,4,2.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8401,699000.0,13.457406021215947,3280,8.09559870137819,27441,10.219793524324475,3200,8.070906088787819,26960,19,4,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
889,740000.0,13.514405465180353,3000,8.006367567650246,25341,10.140178916395607,3000,8.006367567650246,32417,20,3,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6479,710000.0,13.473020249017498,2930,7.982757702011113,218235,12.293327742817599,2450,7.803843303538772,218235,25,3,2.75,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18389,650000.0,13.38472764187182,1530,7.333023014386481,257875,12.460230250373552,1710,7.444248649496705,64033,39,3,2.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20580,795000.0,13.58609739363647,2890,7.969011781106478,7798,8.961622569542543,3300,8.101677747454572,30950,10,4,2.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19295,624000.0,13.343905647351566,1440,7.272398392570047,9216,9.128696382935672,1960,7.580699752224563,6350,54,4,1.75,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9143,525000.0,13.17115354157376,1750,7.4673710669175595,5080,8.533066540572527,1920,7.560080465021827,6375,55,4,2.75,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17866,306000.0,12.631340380934517,930,6.835184586147301,5650,8.639410824140487,1340,7.200424892944957,6400,74,2,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6660,463000.0,13.045482333068371,1250,7.1308988302963465,5650,8.639410824140487,1210,7.098375638590786,5650,72,2,1.0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
653,597500.0,13.300509562787802,1380,7.22983877815125,5400,8.594154232552366,1940,7.570443252057374,6500,104,3,2.0,1.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10307,800000.0,13.592367006650065,2400,7.783224016336037,322188,12.682890505083579,3740,8.226840890408578,114562,26,4,2.75,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7762,855000.0,13.658856747918897,4030,8.301521654940728,1024068,13.839293488626792,1830,7.512071245835466,11700,9,4,3.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5481,439500.0,12.993392996107369,1570,7.358830898342354,40003,10.596709730283713,2700,7.90100705199242,46769,38,3,2.5,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12440,420000.0,12.948009990259552,1600,7.3777589082278725,60548,11.011191717882456,2390,7.779048644925556,90169,47,4,1.75,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6929,390000.0,12.873902018105829,1200,7.090076835776092,119790,11.693495488725377,2320,7.749322464660356,79208,68,2,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4212,305000.0,12.628067055589549,1800,7.495541943884256,13551,9.514215624322715,1730,7.455876687491824,13551,41,4,2.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9831,137124.0,11.828640904934714,960,6.866933284461882,27442,10.21982996548112,1100,7.003065458786462,29019,45,3,1.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9142,319502.0,12.674518812561042,1610,7.383989457978509,38707,10.563775741214291,1930,7.5652752818989315,45151,25,3,1.75,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3844,630000.0,13.353475098367715,2680,7.893572073504902,327135,12.698128208719437,2020,7.61085279039525,60080,20,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11329,530000.0,13.180632285528304,2690,7.897296472595885,46609,10.749548934513161,1500,7.313220387090301,34800,35,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
851,287653.0,12.569510171578267,1050,6.956545443151569,16050,9.683464128558162,1610,7.383989457978509,27600,55,3,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8205,453000.0,13.023647404465171,1680,7.426549072397305,17400,9.764225485202621,1610,7.383989457978509,27600,24,2,1.5,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13110,1180000.0,13.981024996441848,3960,8.283999304248526,94089,11.451996421822322,2240,7.7142311448490855,64468,17,5,5.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5068,859000.0,13.663524200966393,2920,7.979338895262328,434728,12.98247582714083,3150,8.055157731819678,55216,16,3,2.5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4648,238000.0,12.380025952653611,1020,6.927557906278317,32670,10.394212504595115,2640,7.878534196140362,24100,57,3,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2962,999000.0,13.81451005763069,1830,7.512071245835466,505166,13.132642367114544,2120,7.659171367666058,21988,53,3,2.75,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
611,650000.0,13.38472764187182,1230,7.114769448366463,3388,8.127995055771946,1780,7.484368643286131,4050,90,3,2.0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6163,575000.0,13.262125319779487,1310,7.177782416195197,4032,8.302017809751204,1700,7.438383530044307,4042,80,2,1.0,1.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13365,810000.0,13.604789526648622,2170,7.682482446534506,5000,8.517193191416238,1740,7.461640392208575,5000,88,4,2.75,1.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15616,506000.0,13.134291948269603,2100,7.649692623711514,213008,12.269085002671698,1330,7.1929342212158,214315,25,3,2.5,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4615,370000.0,12.821258284620408,2490,7.820037989458753,18525,9.826876450164288,1850,7.52294091807237,9516,20,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15983,415000.0,12.936033799212835,2010,7.605890001053122,33090,10.406986400915658,1840,7.517520850603031,22620,29,3,2.0,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1675,165050.0,12.014003737281339,1200,7.090076835776092,8514,9.049467146388098,1210,7.098375638590786,8985,56,3,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4293,219000.0,12.296827008798639,1250,7.1308988302963465,8276,9.021115038865434,1250,7.1308988302963465,8792,76,3,1.0,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8615,299990.0,12.611504419749437,1570,7.358830898342354,125452,11.739678494274102,1660,7.414572881350589,46119,62,2,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
18981,449999.0,13.017000639521811,1690,7.432483807917119,36900,10.515966830028619,2170,7.682482446534506,12434,77,4,1.75,1.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14237,185000.0,12.128111104060462,820,6.709304340258298,16030,9.6822172456036,1880,7.539027055823995,14046,92,2,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17986,212000.0,12.26434155365415,1830,7.512071245835466,12233,9.411892497046916,1520,7.326465613840322,12233,85,3,1.5,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2326,283000.0,12.553202176625375,1520,7.326465613840322,15068,9.620328568811932,1490,7.306531398939505,9589,95,3,2.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19049,495000.0,13.112313041550827,2660,7.886081401775745,192099,12.165766143121028,2570,7.851661177889265,43561,51,3,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9197,525000.0,13.17115354157376,2990,8.003028666384733,6725,8.81358720447004,2790,7.933796874815411,6725,12,3,2.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16123,560000.0,13.235692062711331,2710,7.904703913873747,6583,8.792245847467877,2710,7.904703913873747,6583,12,4,2.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6005,495000.0,13.112313041550827,2490,7.820037989458753,18042,9.800457652216584,1960,7.580699752224563,21107,12,4,3.5,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15772,400000.0,12.89921982609012,2150,7.673223121121708,5397,8.593598522618644,2260,7.723120092266331,5080,17,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1889,449500.0,13.015891132893811,2580,7.855544677915663,7299,8.895492631451633,2250,7.718685495198466,6165,17,4,3.0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14935,405000.0,12.911642346088676,2090,7.644919344958857,6667,8.80492526261806,2250,7.718685495198466,6165,18,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12267,610000.0,13.321214236149494,1380,7.22983877815125,5821,8.669227347271736,1850,7.52294091807237,5000,99,4,2.0,1.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4652,425000.0,12.959844447906553,1030,6.937314081223682,3750,8.229511118964457,1280,7.154615356913663,3750,75,3,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12845,410000.0,12.92391243868049,1420,7.258412150595307,3750,8.229511118964457,1430,7.265429723253953,4664,28,3,2.25,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2351,554000.0,13.224919965729422,1290,7.162397497355718,3500,8.160518247477505,1530,7.333023014386481,4000,106,3,2.0,1.5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
969,532500.0,13.185338176565716,1210,7.098375638590786,5000,8.517193191416238,1500,7.313220387090301,4000,106,3,1.75,2.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3466,479200.0,13.079873325783376,1510,7.31986492980897,3750,8.229511118964457,1500,7.313220387090301,5000,87,3,2.0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9439,257000.0,12.456831363877356,1810,7.501082124259871,12000,9.392661928770137,1720,7.450079569807499,9916,23,3,2.25,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12008,247000.0,12.417143615610113,1150,7.047517221357296,10875,9.294221855956884,1810,7.501082124259871,9916,25,3,2.5,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19940,1560000.0,14.26019637922572,3630,8.196987927258897,8100,8.99961934066053,1730,7.455876687491824,8246,7,5,3.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20484,1700000.0,14.346138809026444,3320,8.107720061910534,8234,9.01602720232985,1560,7.352441100243583,8240,1,4,3.75,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21451,1990000.0,14.503645196700676,4450,8.400659375160286,8960,9.100525505968976,2310,7.745002803515839,9603,1,5,3.5,2.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
17610,329900.0,12.706544857216672,2170,7.682482446534506,4905,8.498010371999463,2300,7.7406644019172415,4935,11,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13850,365000.0,12.80765263256463,2190,7.691656822810547,5091,8.535229553902337,2200,7.696212639346407,5948,11,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10576,379900.0,12.847663339175718,2190,7.691656822810547,5071,8.531293315795018,2300,7.7406644019172415,5654,11,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12099,315000.0,12.66032791780777,2240,7.7142311448490855,6097,8.715552125907816,2240,7.7142311448490855,5574,13,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8772,380000.0,12.84792653170257,2300,7.7406644019172415,7707,8.949884285777994,2320,7.749322464660356,6035,11,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9639,359950.0,12.793720411897448,2210,7.700747794511798,6280,8.745125259462244,2250,7.718685495198466,5972,12,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9170,272000.0,12.513557345278134,1800,7.495541943884256,5555,8.62245370207373,1810,7.501082124259871,5669,12,4,2.25,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8210,364950.0,12.807515636879778,1850,7.52294091807237,6170,8.727454116899434,2260,7.723120092266331,6967,12,3,2.25,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12635,361500.0,12.798017320580957,1980,7.590852123688581,7334,8.900276348631271,1850,7.52294091807237,7134,12,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14710,350000.0,12.765688433465597,2220,7.705262474866325,6953,8.846928500099018,2240,7.7142311448490855,6716,16,4,2.25,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5473,365000.0,12.80765263256463,2260,7.723120092266331,7040,8.859363449152088,2180,7.687080155783135,6910,16,5,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
210,320000.0,12.676076274775909,1550,7.346010209913293,7579,8.93313654381203,1630,7.396335293800808,6397,22,4,2.25,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5354,263000.0,12.479909311159902,1180,7.07326971745971,9187,9.125544720271467,1620,7.3901814282264295,6397,22,3,1.75,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7528,292500.0,12.58621994565405,1390,7.237059026124737,6004,8.700181192753353,1630,7.396335293800808,6397,22,3,2.25,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10845,275000.0,12.524526376648708,1180,7.07326971745971,6260,8.741935464094144,1580,7.365180126021013,7272,22,3,1.75,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10681,280500.0,12.544329003944888,1620,7.3901814282264295,7566,8.931419805192975,1470,7.293017679772782,7566,25,3,2.25,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6492,274950.0,12.52434454193596,1180,7.07326971745971,8767,9.078749951588586,1570,7.358830898342354,7434,25,3,2.25,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15954,279950.0,12.54236629477704,1340,7.200424892944957,7202,8.882114044208821,1470,7.293017679772782,7395,26,3,2.25,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6427,284000.0,12.556729517143344,1180,7.07326971745971,7034,8.858510813033927,1470,7.293017679772782,7358,26,3,2.25,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6731,269950.0,12.505992035646432,1400,7.24422751560335,7735,8.953510763007166,1530,7.333023014386481,7754,26,3,1.75,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6968,275000.0,12.524526376648708,1620,7.3901814282264295,6415,8.766394277049736,1640,7.402451520818244,7253,26,3,2.25,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15330,190000.0,12.154779351142624,1220,7.106606137727303,7730,8.952864141581468,1560,7.352441100243583,7566,26,3,2.25,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
865,275000.0,12.524526376648708,1420,7.258412150595307,8549,9.053569596026234,1560,7.352441100243583,7471,26,3,2.25,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20862,275000.0,12.524526376648708,1740,7.461640392208575,5757,8.65817178467581,2380,7.77485576666552,5647,5,3,2.75,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21357,325000.0,12.691580461311874,2800,7.937374696163295,5291,8.57376254290413,2380,7.77485576666552,5291,4,4,3.25,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21236,272000.0,12.513557345278134,1870,7.533693709848633,6551,8.787372988731876,2280,7.731930721948486,5331,6,4,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19659,280000.0,12.542544882151386,1740,7.461640392208575,5639,8.637462023807181,2380,7.77485576666552,5331,5,3,2.75,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20750,641000.0,13.370784735902808,1900,7.549609165154532,4104,8.319717386850606,2760,7.9229859587111955,5186,1,4,3.25,2.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8801,604000.0,13.311329476916953,790,6.672032945461067,2589,7.859026979751538,1450,7.27931883541462,3893,92,3,2.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
